0	0,02133	puppe krankenhaus briefwechsel abs einzelhandlung via bambus versuchsperson persönlich-privat experiment verschlagen abbrechen unterlaufen arkadien beklagen jahrestag beitrag gram schlimmste mangelhaft bekunden zustehen schlag italia leone di nibelungenlied abreise anerkennung retten arm abbreviatur bachmann krumm kopf weben stromstoß kunstwort gekoppelt tic ueber eisschrank wagenbach gestört supplement tilgen schlendern applizieren starrsinn zurückgegeben 
1	0,00505	jan kapitalistisch unnötig turm träumen ofen junge kind fieber eberhardt stadtbezirk infektion entwickelt schild phase planmäßig individuum leipzig jugendliche dch dösen elefant i.-kind p.a klassenfeind passagier tieflandsbucht instrument abr erläutern haufe berka entwicklung holz aufstellung sohn dn treu blind belehrung traum usance entwenden klagend mappe völkerschlachtdenkmal sitz beifahrer aufenthaltsgenehmigung raunen 
2	0,02557	marine lore parade kent england sendung verbleiben englisch zeichen regnen vorschrift regierung protokoll schnee appetit stützen musiker schmücken bürgersteig verweisen aufklären würdig inhalt alter halb schaffen dose ordinär durst silber höflichkeit victoria königlich gesetzlich orientalisch jonathan wurst isle streik held schornstein empfindlich kränkung schriftstellertreffen gängig jugoslawien erscheinen tragen befolgen reihe 
3	0,01899	charlie joe karsch col ddr al unglück achim widerstand misstrauen hängen hamburg reise taxi biographie genügend rahmen voraussicht ron aufsicht hallstein-doktrin staatstheorie proportion terminal dritte victoria großmutter nachbarin fünfer rückfahrt flut erich verrückt gericht besatzung ursache beruf jugoslawien linda vorliebe wahrheit fern lernen hoffnung wiedervereinigung uhrenturm siebzigst unterbringung herausschlagen hallstein 
4	0,01913	eich jahrbuch onkel kommunist regen witz jüdisch ungarn botschaft redensart ersichtlich präsident verehrt doktor quengelein fertig passierschein feri premiere landmann erleuchten attentat gewehr sarajevo aufwartung veranstalten communiqué erschüttern verbittert lenken kürze angesicht neuß enthalten bewusstsein versehen spritzbrunnen kautabak misere knoblauch berechnet gedächtniskirche zergehen depesche striptease mhz abstellen faschistisch kulturprominenz trinkgeld 
5	0,03165	genosse bewusstsein apparat sozial reimann effekt lektorat masse bereitschaft gipfel wissenschaftlich gegenwärtig egal anerkennen technik traktat anfällig nibelunge darbieten konzeption realistisch güstrow ulm atmosphäre sozialistisch pfeifen stiften verdammt mahnen lichtenberg socialism-effekt grämen grundmechanismen menschliche einrichtung richtigstellung ausweisen motiv acht engpass totalvision sichtbar persönlichkeit relativität zurücknehmen gewaltig präs weib wohnraum genehmigen 
6	0,02202	fassen betreiben munter madame mond freiheit verdrießen frühling besserung kausalität original großbritannien beschrieben garantieren getroffen pförtner sommerfeld gummiring nadelbrücke feder einlegen nadel anschlag prinzipienlosigkeit charmant entgegengesetzt zeitablauf kausal begründend undurchdringlich ganzheit unwiderruflich naturseiden reduzierung verwischen leopoldina bismarck velten ahnungslosigkeit vorgespiegelt bartok modeln schicht kühn adorf jahreszeit bill mathematisch renovieren eheschließung 
7	0,02346	kirche gott tod evangelisch reaktion individuum sterben bürger erfahrung gesellschaft mord wesen tegel körperschaft umbringen san individuell sicht passend verfluchen verlegen leben minute pfarrer francisco christlich alexis anpassung gefunden schmerz fluggesellschaft berechtigen weltall fußball beschwerde außen zwickau anonym erde öffentlich unterdrückung subjekt willkürlich biographisch gunst brot beerdigung krieg trösten beweisen 
8	1,34561	elisabeth brief jake liebe lassen tag schreiben zeit herr jahr berlin wünschen sagen bitten frau schicken finden woche bekommen buch klaus herzlich fragen leipzig schön denken land lieb bedanken nennen geben heißen nah frage grüßen letzt bringen post wunsch besuch sehen card nehmen gruß geburtstag katharina bela grund hoffen gewiss 
9	0,12143	sabine herzlich klaus gruß klau bitten james grüßen card jakob montag baumgärtner bela dr freund weimar sicher minute direkt mittwoch brechen pankow donnerstag genießen lesen fräulein freitag sachwalter besteigen alt vermerken postkarte münchen tagen bohle ingelore schmidt schwede enden ozean schwarz verehrt nackt seele studieren werk sonntag schließen heiser plenum 
10	0,02523	usa sowjetisch arabisch regierung ostdeutsch bevölkerung maßnahme sowjetunion angriff amerikanisch westberlin kommunistisch waffe israel ostdeutschland atomwaffe israelisch aktion überzeugen araber grenzverletzer presse-abteilung landung vernichten kommunist herrschaft sieg ministerium verhandlung ulbricht verhaeltnisse benutzung zorn westlich erforderlich gewiss friedlich parteinahme hinblick tribun jagdflugzeug lautstärke querbahnsteig übertreffen territorium luftwaffe berater vernichtung provokation signal 
11	0,02553	bloß besitzen budapest projekt übel ost verbleiben taufrisch intransigenz langwierig ratschlag beurteilung glatt arroganz korrespondenz zeug zweideutigkeit briefroman briefpapier vietnam de enorm lustlos kv veilchen begleitung tirol bela-band lieben kenntnis eingang nördlich einverleiben lateiner verkäufer bosheit meistern kommunikativ finanzamt gertrud überfliegen zuwachs wagner henkel frohlocken erdenklich prototypisch bewilligung binär platt 
12	0,01604	katze streichen kleinstadt kollege treppe vertrag berufen fußboden wohnzimmer badezimmer ehe bibliothek polizeipräsident krimi fischland ausliefern wohnsitz personalausweis talk aufziehen beliebt fischen abschied anstreichen gästezimmer verheiraten beamten fahrrad bornholm gewünscht stelle aufenthaltsdauer berlin-friedrichstrasse bhf familienstand geburtsort geburtsdatum baukombinat chefingenieur beidseitig überbau postscheckamt begebenheit montgomery allmonatlich oberstufe kennedy-schule zahlung staatsangehörigkeit familienname 
13	0,02519	kontinent aufgeben klingen beanspruchen nachliefern lyrisch rezensent kritiker kaputt england leningrad operator zerstreut dublin johnny gehorsam suite metro ehepaar grabstein ungewöhnlich staatlich ureigen angelsachse reiten taschenbuch jude zimmertelefon londoner nordsee irmtraud spieler reflexivpronomen etappe augenfarbe anthologie graben tournee verschiebung neunzehnte gehirn express privatpost regierungskrankenhaus schreibscheu signalisieren unauffällig weltlage geschenkverordnung klatschen 
14	0,02965	manfred bierwisch nachwort neuhochdeutsch königlich de raten holland assistent wissenschaftlich nibelunge arbeitsstelle nibelungenlied satzbau zeremoniell nachdenken volk einfügung lübeck unverdrossen monarch kleben zusetzen beibehalten strukturelle entstanden prosa genügend siegfried berufung ansprache übersetzung versagen text angehen codewechsel tragfähig leuchtschrift kitschig mutandis notenbank gymnasium albert beständig übersetzer getauft postsendung elektronisch hansestadt saison 
15	0,01177	francisco san charlottesville oxford halle mahler sicher orleans rostock laut reihe stuttgart falkner mississippi kaufhaus hügel gebaut adel hauptstraße harvard cambridge hotel seitlich windmühle pferdefuhrwerk schimpfen yard kellnerin brötchen schalter verwandtschaft karlsbader omnibus ansässige square boston richtung existieren ross vertreten potsdam vetter blechtrommel alt hyazinthe abbiegend schienenersatzverkehr doberan sehend endstation 
16	0,01007	sprache gesprochen geschrieben text johnson konvention schriftsprache unterschiedlich spezifisch eigenschaft speziell genauigkeit phonetisch prosa exakt regel feststellung intonation eigentümlichkeit erfassen differenziert zweideutig vorlesen echoen differenzierung rezeption kneipengeschichte rang scheißen schwach punkten unverwüstlich assoziieren interpunktionssystem porträtieren reflektieren psychologisch-pragmatisch schriftsystem untersystem aggregatszustand realisierung rezipieren adäquat akzentuierung realisation akzentuieren graphisch skizziert vgl schreibweise 
17	0,0168	charles pfund lore lübeck schokolade david kriegen tomate zählen fünft geschehen weihnachten preis verstört greifswald präsidium ausrechnen bühne erwerb cognac wittenberg jäger jubilar genügend brite siegfried kirsch sarah abschied lächeln café beruflich jugend kunst dresden ragtime tony verregnen trip valuta kauf bewickelpapier röllchen queue notierung andächtig lehrkörper volkserzähler neumann sachkundig 
18	0,65387	sagen sehen stehen geben haus lassen lieb sitzen leute leben tag fahren jahr halten alt klein liegen nehmen kind schön hand kennen zimmer deutsch spät neu hören straße tür weiß bleiben heißen lesen denken frau reden halb james platz bloß fenster erzählen stadt auge beginnen wort kaufen tragen welt stück 
19	0,09039	bürgerheim bela judith brigitte woche ddr band telephon hans katharina sozialistisch herzhaft englisch demokratisch johanna akademie magnus vergreifen beiläufig bestätigen buchhandlung widmen mutmaßung dichter grammatik geburtstag grüßen sowjetisch vielfältig zuneigung linguist umarmung hiddensee erwartung jahrestag leipziger umgekehrt madam zugänglich referat titel lücke jakob jacke budapest pfingsten aufsatz mahler anspruch vereinigt 
20	0,0109	bodensee zürich münchen absatz papier ruhr empfänger absender bemerkung rand loyalität milano bleibe landsberg brieflich übergeben naxosfaden sender voraussetzen angesehen walser version friedrichshafen abschicken telefonieren empfang witten dankesansprache darmstadt verehrliche büchner parallele gebet ornamental treppenhaus bewenden karel bitterlich mitgehen motel bologna fun angeboten eminent virtuose schriftgrad schriftzeichen apotheker nymphenburg martin 
21	0,01873	kunst schreibe karsch vergnügen brille komma intonation pd hypothese firma optiker carlton stören nase belehrung rücken fortschrittlich bergleute glaskanzel zusammengehörigkeit wortanfang redundanz unvorsichtig bügellänge bügel eingetroffen anwendbar kummer westen heidi zusammenfassen festlegen glas schriftstellern perle verleugnung komplexion komponente grube biologie drinstecken positive hinführen großschreibung kniff gesamtgestus metapher metall zucken plausibel 
22	0,01757	stadt drachen erich leer spielen barbier erben tatbestand gehaben dumm käthe einführen sentimentalität belagern missen einmalig kombiwagen erraten quinte max vorsicht kräftig mund kneipe scharnhorst kaktus mozart-konzert amsel nordöstlich mündung cotton jerry sperrwerk dessau gasherd schlitz minchen apostel währungsgebiet verkehrsbetrieb fiktiv erlass morden komitee honoratioren gebären töten jungfrau tonbandaufnahme winterlich 
23	0,01718	wochenende düsseldorf strauss lärm münchner minister verhaftung ort veranstalter aktion spiegel whisky bürokratisch justiz verhaften magazin respektieren westen augstein neuß bezeichnen redaktion mörder tagesspiegel sorgen laut übrig karlsruhe ähnlich pflichtmäßig unpassende reizen kriminalspiel kay mittelstreckenrakete fdp anzeigende meinungsäußerung bonner dossier frankieren doppelbrief umstehen csu täuschend brandt white zusammenholen anordnen wortsinn 
24	0,02743	to is are new we and or on be by our but york school had do who as abouten city has me his card message alice at any program go up see lesen president timen day glas most august music club street samen may union cent wellen matt miss letter 
25	0,0195	stück aufführung meinung projekt eintreffen argument sauer schüler jan öffentlich außerordentlich grete bringen hochhut selbstbefriedigung obrigkeit sprachwissenschaft schleppen geliebt taktik zustimmung d.j aufstand ästhetisch händigen anmessen mantel fühlen beklommen wert mitschuld vollversammlung lokalzeitung kontrollpunkt meldewesen wa makler bärtig auflachen mitbürger stadtbezirk fleck ausbauen proper fußen inserat ablehnung testen schwellen interessiert 
26	0,80885	sagen sehen brief schreiben genau geben verstehen neu lassen art letzt grund satz zeit frage lieb bleiben stehen herr wort seite nehmen lesen einfach scheinen jake stellen mensch geschichte liebe verhalten meinung halten text alt verhältnis finden buch leben gewiss freund sprechen liegen deutlich sinn person bringen denken erklären grüßen 
27	0,03078	programm ostdeutsch kanal adlershofer zürich fernsehen westlich sendung westberlin strauß umgebung besprechung vertreten westdeutsch adlershof rezension richtung tagesspiegel produktion abonnent zeitung kloten schweizerisch ankündigung stein instanz langeweile politisch prag film kenntnis information kunde ostprogramm bz delegation konsument schief irre verfahren marie pharmakologie journalismus schnitzler seebohm ungeteilt schreibmaschinenpapier arbeitsmöglichkeit konstatieren kleinkünstler 
28	0,02028	enzensberger jakob leningrad wolf sowjetisch gruppe durchnehmen trier stierstrasse interesse landkarte chinese holen nelke schwanken porto copyright wasserzeichen erneut niedstraße deutschland wunsch hw abwinken magdeburg hm biermann bekömmlich ministerpräsident tödlich pfeife abhängen angesicht köln schwarze underberg genauere schwimmen jugoslawien lauf privat sinken florenz travel allied point einschalten frühstücken abtun blamage 
29	0,02869	subjekt waldgesicht bruder psychologisch ozean schlüssel dame wesen schicksal mama kammerbruder teure persönliche ingrid bangen mariechen anliegen schaffen wurm adorf grundsatz präzise überstehen modell verpassen erfolglos beschützen ruhen verschwinden empört treten verdrängen maler kennenlernen übermäßig wut ps mangeln erwarten geschichte einleben atelierspiel kabinettstück schlangenkönigin auskriechen börse d-zug umspringen freitagabend gestohlen 
30	0,01728	name thomas träger judith alltag sohn prozess identifizieren substanz frank namensträger magisch weigl eigenschaft ost-berliner sozial cssr freud zeichen variation jugendliche bücherei rosita berthold jährig florian sozialpsychologisch ausdrücken benennen projektion individuum feld verurteilen logisch gefängnis klasse gegenstand professor sandra tüte prinzessin protestaktion stadtgericht besetzung benennung diffus zuordnung fraglich witwe wiederholt 
31	0,01799	ball musik verschieden platte ives dienst nachtschwester song signal by abspielen note musikalisch unvergesslich egal simultan keule cambridge netz dunkel apparat anblick piano weller seitenschwester nachtdienst music schülerin selig tonband tuch nationalhymne erhoben publikum base laeng großartig gigantisch spielfeld knien ungunst erleiden klinik verhaeltnisse unterschied japan album solo sanatorium louis 
32	0,0267	see fahren boot uta frl güstrow strecke vorteil rheinsberg zeltplatz neustrelitz martha zelt kanal anlage zelten nachteil erfurt schallplatte frisch müritz iv schleusen ware liebste weiterfahren kommunizieren heftig langweilig kerze fahrt stark schön route ausnehmend ad fürstenberg aufregend gelände zentrum ii adorno hell may ober aussteigen rebus nebel blatt streifen 
33	0,01918	bloch student fachbereich professor vortrag benjamin anwesend sozialistisch zeitgeist gestalten entwicklung stürmisch ansprache postleitzahl vorzüglich engel tagung germanistentagung studentisch heinz vernichten wissenschaftler hausnummer peter karola germanistik witwe verbindlichkeit philosophie wissenschaftlich reform errichten höhe nationale baumgärtner dr geplant klinge unpassend meinungsverschiedenheit trauerfeier schweben tagungsprogramm unmissverständlich wirsing sibylle rowohlt vermögensrechtlich mehrheit verband 
34	0,03439	new york times katharina manhattan school park drive quadratmeter island avenue flugplatz columbia delhi paris kassel konrad charles hudson katz alvin broadway luftpost block sprache dollar texas atlantik ddr lesebuch apartment verfertigen teufel reiseführer stockwerk austin spielplatz fischer yorker bezeichnen partei erzaehlunge stunden west straße neger subway feuerbachthese indianer generös 
35	0,02094	herr johnson tal geehrt hütte stunden erlauben summe enzian melodie ansässig zugspitze alp bergen verleger sennerin princeton monumental regenhaut staunen karwendel scheck fähig stillen ersteigen gewitter schritt verzeihen vollkommen nass billig schnee verehrt berg spuren übersenden frechheit revier global falkenhütte zahlung rundblick unerfreulich geschlossen kost erkennbar zwilling alm steuern allernächst 
36	0,02222	johanna grabstein hildebrandt welle friedhof kloster fahrrad hiddensee batterie kräftig leuchtturm erläuterung eingreifen konzept kühlungsborn efeu geplant produktiv arbeit feuer magie gießen beckermann bibliographie teure böswillig leuchtfeuer fang satzzeichen wismar schwedisch fabel witwe trick analyse größe delikat belieben brecht ostwind william zigarette brav beglückwünschen bertolt langdauernd tod zugvogel meissner gemütsleben 
37	0,02066	himmel wasser erzähler sommerfeld erzählung bruder gleichgültig technik mangel weyrauch baum atombombe ulysses titel monolog regierung pfeife haar leugnen dokument leser gedacht fiktion lebensweise hitze schälen metaphysik hemingway optik einwand gleiche erneut vermöchte fern boot technisch leihbibliothek geruch zweckmäßig sternchen erzählend verleugnen darlegen assoziation scheinbar unterlaufen trick kindheit p.s wolke 
38	0,0197	zitat westdeutsch staatsbürgerschaft verpacken himmel hölderlin gin plostflugzeug pass reimen vorweisen cyril joan mathematisch mangelnd erachten formen bisherig zählen templin zusammenleben großartig enden ablauf butter pfund mädchen biograph roman zukunft stattsapparat eibuße erschreckend schnupfen terrasse hager fähnchen vereinfachen klammer unhöflichkeit code gesichtsfarbe morgan dienstlich rachitis vorgeschoben auseinanderhalten aufmachen befreundet ausgang 
39	0,01519	jake jan mrs frau klemmen leipzig genosse genossin offenbar bebel-straße taube trauma jäckel sohn schönefeld stadtrat rad empfinden küche mahler ine kind heizen gehörig hose sozialistisch bierwisch schlüssel straßenbahn rowohlt reisekader brockhaus mitglied sinfonie schneider fassung ostbahnhof wolff moment flughafen kontakt moskau bela organ plast heizer östlich bühne oberschule ives 
