0	0,03275	sohn jugendliche prozess stadtbezirk mappe ost-berliner bus stätte platz elefant klassenfeind infektion besetzung gefängnis traum beweis schüler flur hauptbahnhof feder obrigkeit tüte flugplatz i.-kind einbildung tieflandsbucht berichtigung fernglas windjacke protestaktion stadtgericht bewährung berechnung sünde schrecken ofen gericht gestalt marktplatz zaun wohnraum leuchtturm freiheit infinitiv cousine strafe hand schimpfwort gemütsleben lehrkörper 
1	0,03087	see vorteil boot zeltplatz strecke bergen hütte absatz dorf nebel kanal gebirge nachteil tal raum sprung lauf fahrt bleibe einmischung jäger kilometer ware ufer sennerin landschaft spuren pinsel sommer route dose streifen idylle schwiegervater mobiliar benzin naxosfaden kuh zeremonie taxi intellektuelle alp talent lächeln jüngling glocke arbeitszimmer tour nadelbrücke nadel 
2	0,04042	maßnahme signal musik schuss essen kneipe dienst nachtschwester station musiker grenzverletzer presse-abteilung kleinstadt beschuldigung pferd operation konzert offizier seitenschwester nachtdienst tribun jagdflugzeug streitkraft landung gewehr schreibweise fakultät streich bedienung krankenschwester terminus quinte nachwort ministerium hose dorf betten akt paar pause prüfung jahr kurs schlange baukombinat sanatorium kognak unterbindung schwebezustand staatsanwalt 
3	0,04432	kirche individuum gott bürger halle fachbereich fällen bloch wesen existenz beerdigung anwesenheit erde philosophie reform voraussetzung kurs funktionär sterben körperschaft fußball partner ansprache gewalt sarg pfarrer geschäftsverbindung pensum abs tegel grab fluggesellschaft anwendung allgemeine schlager weltall vertretung germanistik subjekt besucher saumseligkeit ausländer anspruch diskussion dienst engel adresse baracke kindergärtnerin meinungsverschiedenheit 
4	0,04886	programm film kanal fernsehen richtung tagesspiegel zeitung auftrag produktion kunde adlershof besprechung minister information magazin sendung haltung bürger ankündigung redaktion instanz leser abonnent langeweile linguistik grammatik angebot erklärung ostprogramm gelächter rezension kleinkünstler konsument kontext verhaftung bundesrepublik texten fernsehprogramm wohnung fehler juni kenner anzeige pseudonym neuauflage pharmakologie journalismus tageszeitung redakteur wetterbericht 
5	0,03748	haus straße meter wechsel boden katze auto garten wetter wand bank küche reihe treppe hügel fußboden netz dach leute brötchen hauptstraße ergehen mädchen gras vorplatz kellnerin mitbürger schalter kasse nachbarin gleis stufe zaun badezimmer probe denkmal nebel kerl angelsachse fenster hälfte windmühle pferdefuhrwerk kaufhaus beton fünfer ansässige wäsche honorar sehnsucht 
6	0,0521	professor student anruf einstellung aussprache bambus schatten melodie dienstag verlauf arbeitsstelle assistent germanistik entfremdung auseinandersetzung dr befriedigung föhn grammatik ehrung tagung intention haus piano germanistentagung durst mehrheit übernachtung intensität einsteigen zoo appetit staatsexamen note eilbrief vergessenheit regenhaut wurst bundestag flug formalismus sagen lektorat zwangslage einheimische vorsicht referat pfingstsonnabend fragebogen vortrag 
7	0,04469	projekt klau grüßen seele entwicklung pförtner philologie herausgeber aufstand sturm freitag spitze art zeitgeist briefroman ingenieur genussmittel präzedenzfall kapitel tinte exegese indiskretion schwung biographie monographie leine studien niedersächsische veilchen winkel bela-band april nebelgesicht fromme perle kulturministerium scharnhorst kaktus amsel hirsch falkenhütte verkäufer performance empfindsamkeit erleuchtung meistern einzelzimmer kühlschrank brikett rechenschaftsbericht 
8	0,05073	insel pfund marine küste mark parade brot bus grabstein zeichen friedhof motiv ostsee hafen schokolade silber höflichkeit fremde vorgang engländer alexanderplatz our kloster schlips steilküste tafel weihnachten jubilar sorte entschuldigung vorsorge lektorat spaziergang blume orten enttäuschung komma efeu wesen pass schriftsteller feuer tomate bewickelpapier weihnachtsfest kuss fassade satzzeichen cognac stapel 
9	0,02475	kind frau sohn genosse schlüssel straßenbahn turm hose bebel-straße taube schild genossin miete stadtrat küche geld trauma hausherr ostbahnhof bart komponist reisekader brockhaus station ofen mantel höhe bahn klasse anmerkung salon vater plast heizer mitglied empfinden bestand interzonenzug zärtlichkeit zimmer mauer universität haus sojasoße schrank hindernis selbstverkehr garde abfall strassenbahnhof 
10	0,06826	bürgerheim puppe telephon krankenhaus alltag titel jacke hack messe band sprachwissenschaft schaffnergeschichte buchhandlung madam linguist referat schwägerin geburtstag feier telephongespräch gelassenheit umarmung plostflugzeug fuß anspruch jahrestag hundejahr lederjacke bilderbuch notiz fachliteratur provinzpresse maßgabe publikation prämisse entfernung bekundung erfolg leihgabe abreise western dissertation spaß tabak pauke organisation syntax bauch stierstraße aufführung 
