0	0,01138	leningrad stierstrasse westberlin enzensberger helbich chrustschow wiens eingeladen ostdeutschen marx offiziell gruppe schnurre botschaften sartre dm vigorelli interessen richter republikflucht litfin regens landmann jahrbuch mixture ministerpräsident gesetz deutsch träger hört schriftstellern le niedstrasse tagung hw besuchsort aufenthaltsdauer beabsichtigte berlin-friedrichstrasse bhf gewünschter familienstand geburtsort geburtsdatum familienname wohnsitz klinge polizeipräsident unterbindung schwebezustand 
1	0,01147	moskau gesetze marie gelbe zurückweisung logic lieder aufwachen abbreviatur straße wisbyer gedächtniskirche sichtbaren münzer forster tschuldige ihretwegen westpresse hamm supplement mächtige quine russel reichenbach roberts ministers entnahmen verwandte zugange privatwohnung communiqué bedeutendes siebzehnten repariert begründe buchstabenfolge science philosophy methodology congress korrekt nachsicht protestiert erhebung bezwecks bootshaus erhebt zurecht gleichem delegation 
2	0,01575	dahmeshöved leuchtturm kassel münchner konrad schön feuer königlich kühlungsborn takt variationen assistenten pseudonym neueren wismar steinhäuser berufung phasen maria sozialistischen entlassen sachsen rügen radio norddeich sitzen drucksache spitze erörterung monologe elterlichen otto gnädige kann’s obige swetlana fällige leuchtfeuer rezession lebensumstände klebt gemeldet kambodschas akademie-mitglied jegliches erklär hannoverschen broschüre satzzeichen folgerichtig 
3	0,01187	stören reimann zitat wörterbuch rad dürften endet ablauf macheath straßenbahn schriftstellerkongress richtiges spruch quittung geringste herausgeber hölderlin betreten direkte templin roten kräftig minister republik schön jedesmal natur langer erachten stattsapparat eibuße aufgetreten akzente feiertag breslau telegraphierte zeitverlust usf großartig pauls bearbeiter ister nennet tests amour mon stern aufrührerisch fähnchen klammer 
4	0,0393	the of and to is you are yellow for it that not have on new with we be as this my by or our from your but at me they do here there school he would which letter york like one who has what had may did because if us 
5	0,01558	ozian waldgesicht arabischen israel sieh arabische bye herrschaften un persönliches schlüssel karte straffziehen kammerbruder wurm magie ländern d-zug parteinahme plumpe ausgelöst normaler gewiß nu tiefer verdanken seite fassen durchziehen weihnachtsbaum kaktus beobachtungen allegro ausgekrochen verdoppelung auszukommen margȏt ohnedies kanadische nahen antisemitismus arabern zionismus araber israelische arabischer blockade israelis irritierte sieges 
6	0,01572	ebel zweideutigkeit eilboten weiten bereitschaft empfohlen porto variante jake’s intransigenz reitenden gertrud talks wüsstest unterrichtung verantwortung erbeten hinbezüglich schweife bitter billige öffentliche betreffende arg abgeleitet indessen rechn pfeifen übersende beilage weiterem überbau begbick protokollen beißen goedeke januars mochtest engen plausibilität verärgert zuvorzukommen wahrer bewegt verträge strategic zweifeln vorfälle grundsätzlicher massgabe 
7	0,01138	hildebrandt dahmeshöved kloster wellen batterie gebrauchsanweisung johannas johanna eilbote biographie reaktionen hiddensee besuchserlaubnis zigaretten begrüßung sachverhalten priesel befindest gleise bisherigen unternehmen konstruktion hausrune suhrkamps welle gründen hergestellt erläuterungen insel ossianischer zugvögel publicity beschenkt trüber ynold azorenhoch salut tegel pfiffe bibliographie bio parat falten widmen beruhen zurückschicken vorteile planen ohrenbohrmaschine übriges 
8	0,00856	kunst kommata pd vergnügen intonation gruss optiker zwecke karsch brille bergleute glaskanzel redundanz bügellänge hypothesen bügel rettung carlton interpunktion aspekte modell höheren warte belehrung gefällt beträgt funktion sozialistisch hintertreiben entraten komponenten grube lengede biologie verstehens thaeter spatien zusammengehörigkeit metall approximativ gläser postbeamte unvorsichtig elektrisch ambt schnitt metzler gottschalk kaffeemühle absieht 
9	0,01383	korr erg uta sage schrieb pankoff werke bohle helene schmidt gruß dunkelte empfindet schleusen kästen tinte belan erhielt ehrwürdigen kennedys bat fräulein hineingehen anhöben nebelgesichtern verehren fromme anderson buckow wertvoller nuh ingenieur wundervolle überdrüssig gelände vertrauter briketts werken unbeantwortete eintraf inniger doese finstere adressaten gipfelkonferenz oftmals ewig bb frech sab 
10	0,00937	katze sage nachtschwester seitenschwester ungeteilt führten nachbarin regeln üblich klinik schräg käme berichten englisch-deutsch großwörterbuch gymnasium eingangshalle visite chefstation stationsschwester unschnelle mariechen nachtdienst anvertraut schülerin überwiegt stationen belehrungen geburtstagscarmen biest lady aufziehen abgekommen beschäftigten szenen wild ziehe kochen ärztliche mittagszeit sims malaga wetterbericht pakete connewitz gefangen dreht entnimmt korb kasse 
11	0,01751	bierwisch manfred holland nachwort betten zustellen erwachsenen zugesehen johnsons weiblichen neuhochdeutsche bayern unbekannten augenmerk ernsthafte approbierten mitunter tragfähigen sanatorium baumgärtners zugeteilt ausgeschlossenen geschäftsverbindung telephonate postsendungen nijmegen lübeck jahrhunderts hoffend diplomatischen billigt loyal gemeinwesen spröde regelungen vornehmen erfolgreichen zuverlässigen anvertrauen interviews grunert-bronnens barbara schreibens schlafanzug ungut unsicher verzögern hosen institution herein 
12	0,01348	baumgart projekt beitrag abs einzelhandlungen absicht schlag briefwechsel verhalten subjektiven verwandtschaft möge freundschaft versuchspersonen gram äußeren kl indiskretion beeinträchtigt prämisse schöner unterlaufen brd persönlich-private honorar experiment italia leone aufstand geschäft entwicklung freunden jahrestage retten würdest reclam absage allgemeines auswahl schlimmste glauben bekundungen stromstöße versuchsperson tics presso eingeweiht briefromans gelenkt fahrlässige 
13	0,0173	new york riverside times brace harcourt drive river avenue manhattan jäckel east park n.y katharina blocks world wolff vorsichtig island amerikanische print quadratmeter hudson vorplatz street broadway school office george bunges kommentaren facing überlegenheit apartment entsinnen department frankreich besichtigen jakobson long gesamtdeutsche teufel helen fuss grobe inc papa health university 
14	0,01078	zuneigung pauke konrad provinzpresse attentat gewehr präsident frühlung lorenz forderte brigittes amerikanische nachher empfohlen engel kautabak buralist bbs abendgebet zufälligen flächenangaben subtil piper-verlag tierisches meldewesen dieterich’schen lübke unvermutete menschliches posthalter angehörigen glanz partitur erschossen cheflektor trüge ausmachen wohlgefällig stucki gleichartigen phantasie allerhand ersichtlich kleinkünstler walser tageszeit höheren beende gemüte hallsteindoktrin 
15	0,01686	auge whisky bambus donnerstag kenner bereiten empfiehl absender hinunter krummer gewöhnen morgenzeitung winter krummen darmstadt koeppen versteh white hinauf echterdingen angesehenen wundersame gewinn zweier lachte brust ruhr eingehen entziffern empfahl betrachtungsalgorithmus witten falkenhütte hehe büchner guest paying edom gebaren sabinchen verfügt black vermeidbar grossmutter trost zeitlich summerfield ausfertigung doppelter advent 
16	0,00731	straße alte vorbei bank reihe hauptstraße stufen schalter links frisch halle gegend irgendwann windmühle kellnerin kröpelin brötchen hügel gärten bedienung kirche geradeaus wußte anlage seitlich fakten frauen hyazinthen kaufhäuser bützower hügels sehend schienenersatzverkehr bahnbeamten pferdefuhrwerke doberan ansässige bereden min schinken gebauten kreuz verputzt flügel weißes gebet häßlicher fun bäumen erzog 
17	0,01122	v.u nachricht euerer gibts nirgends falle fuß halb tasche zuversicht stunde keller unnötig eueren euere gummiring nadelbrücke funktion nieder pinsel hässlich stroh velten reflexivpronomen enger müßig beliebiges irgendwas gourmand teste kragen angeheizt riese soul renoviert fernerhin langweilt geradenwegs weiterer komponiert verb gottlob etwaigen anfallen klotz eilt durchgehen recherche birkkarspitze zuge 
18	0,01088	oxford francisco san cambridge oh charlottesville orleans circles direkt harvard mehrmals falkner mississippi heiser adel sachwalter square mahler vortrag grass schaetze pazifik matt television geographie festzustellen zumeist freundlichkeiten dasitzen karlsbader robbe-grillet fährst mass state boston arbeiter blechtrommel seht abermals yard monticello buechern separierten county wahnes flach atlas avenue entfernungen neuartigen 
19	0,0165	music martha geschickt musik alice gefunden noten feier alvin gegründet plan platte cambridge film ort by piano heinrich thinking songs wonderland ives schallplatte wiedersehen zuoberst üblichen vermerk zentrum weller böll ealing edward op modern vitrola denham let’s peters columbia anm lania fassung erkenntnis loben k.b fischer german übersetzung gestorben produktion 
20	0,00896	name namen träger eigenschaften namensträger substanz freud identifiziert zeichen namens ding gegenstand person etc nouns täusche einlösen zuordnung logik erwartete versucht spiel bedeutung folgt and jude gruppe common frühformen tabu totem hingewiesen bänder telephoniert weltlage prosecution empörung widerlegen klassifikate aristoteles mechanismen pragmatik essentiellen namensgebung taufe klassen prädikatoren personennamen tendenz namenträger 
